id,name,vendor,type,segment,condition,warranty_tag,cpu,ram,ssd,gpu,screen,price,compare_at,stock_tracked,qty,url,collections,price_band
44712944,Laptop cũ Dell Inspiron 5410 2in1 Core i5-1135G7 | 16GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i5-1135G7,16GB DDR4,512GB NVMe,Intel Graphics,14inch FHD Cảm ứng,18280000,23860000,no,0,https://laptoptv.vn/laptop-cu-dell-inspiron-5410-2in1-cam-ung-core-i5-1135g7-16gb-512gb-man-hinh-14-inch-fhd-xoay-gap-360-do-cam-ung,laptop-2in1,15–20tr
44712738,Laptop cũ Gaming Asus TUF F17 Core i5-11260H | 16GB | 512GB | RTX 3050TI | 17 inch FHD 144hz,Asus,Laptop,Gaming,Cũ,6 Tháng,Intel Core i5-11260H,8GB DDR4,512GB NVMe PCIe,NVIDIA RTX 3050TI,17 inch FHD 144Hz,18460000,21980000,no,0,https://laptoptv.vn/asus-tuf-f17-core-i5-11260h-8gb-512gb-rtx-3050ti,laptop-gaming,15–20tr
44712778,[Like New]Dell XPS 9310 2in1 Core i7-1165G7 | 16GB | 512GB | 13 inch FHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,512GB,Intel Graphics,13.3 inch,18580000,25990000,no,0,https://laptoptv.vn/laptop-cu-cao-cap-dell-xps-9310-2in1-cam-ung-core-i7-1165g7-16gb-512gb-man-hinh-13-inch-fhd,laptop-2in1,15–20tr
44712673,[New100%] Laptop HP ENVY 15 x360 Core i5-1235U | 16GB | 512GB | 16inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i5-1235U,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,15.6 inch FHD Cảm ứng,18580000,20680000,no,0,https://laptoptv.vn/hp-envy-15-x360-cam-ung-core-i5-1235u-8gb-256gb,laptop-2in1,15–20tr
44712671,[New100%] Laptop HP Envy 14 x360 2024 Ryzen 7- 8840HS | 16GB | 1TB | 14 inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen 7 8840HS,16GB DDR5,1TB SSD NVMe,Radeon graphics,14 inch FHD+,18590000,24880000,no,0,https://laptoptv.vn/hp-envy-x360-2in1-2024-14-ryzen-7-8840hs-16gb-1tb-fhd-cam-ung,laptop-2in1,15–20tr
44712714,[Like New] Acer Nitro 5 Tiger Core i5-12500H | 16GB | 512GB | RTX 3050 | 15.6 inch FHD 144Hz,Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i5 - 12500H,16GB DDR4,512GB NVMe PCIe,NVIDIA RTX 3050,15.6 inch FHD 144hz,18680000,21560000,yes,2,https://laptoptv.vn/acer-nitro-5-tiger-core-i5-12500h-16gb-512gb-3050-165hz,deal-shock|laptop-gaming,15–20tr
44713083,[New100%] Samsung Galaxy Book 3 X360 Core I5-1340P | 8GB | 512GB | 13.3 inch AMOLED,Samsung,Laptop,Xoay gập,Mới,12 Tháng,intel Core i5-1340P,8GB DDR5,512GB Nvme,onboard,13 inch,18680000,21680000,no,0,https://laptoptv.vn/new100-samsung-galaxy-book-3-x360-core-i5-1340p-8gb-512gb-man-hinh-13-3-inch-amoled,laptop-2in1,15–20tr
44712699,Like new Acer Nitro 5 AN515-57 Core i7-11800H | 16GB | 512GB | RTX3050 | 15.6 inch FHD,Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i7 - 11800H,16GB DDR4,512GB NVMe PCIe,NVIDIA RTX3050,15.6 inch FHD,18690000,21560000,no,0,https://laptoptv.vn/acer-nitro-5-an515-57-core-i7-11800h-8gb-512gb-rtx3050ti,laptop-gaming,15–20tr
44712757,Laptop cũ Dell Inspiron 14 7435 2in1  Ryzen7-7730U | 16GB | 1TB |  14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,,16GB,1TB,Intel Graphics,14 inch,18790000,21790000,no,0,https://laptoptv.vn/laptop-cu-cao-cap-dell-inspiron-14-7435-2in1-cam-ung-ryzen7-7730u-16gb-1tb-xoay-ga-p-360-do-man-hinh-14-inch-fhd,laptop-2in1,15–20tr
44712668,[Like New] Laptop Dell Latitude 9430 2in1 Core i7-1265U | 16GB | 256GB | Iris Xe Graphic | 14 inch 2K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1265U,16G DDR5 bus 5200,256GB SSD NVMe,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,18880000,24580000,yes,3,https://laptoptv.vn/dell-latitude-9430-2in1-core-i7-1265u-16gb-256gb-14-inch-2k-cam-ung,deal-shock|laptop-2in1,15–20tr
73581363,HP OMEN 16-B0004T | Core i7-11800H | 16GB | 512GB | RTX 3050Ti | 16.1 FHD,HP,Laptop,Gaming,Mới,12 Tháng,Core i7-11800H,16GB DDR4,512GB M.2 NVMe,RTX 3050Ti,16 inch FHD,18880000,0,no,0,https://laptoptv.vn/hp-omen-16-b0004t-core-i7-11800h-16gb-512gb-rtx-3050ti-16-1-fhd,laptop-gaming,15–20tr
44712678,Laptop cũ Dell Gaming G15 5511 Core i7-11800H | 8GB | 512GB | RTX 3050TI | 15.6 inch 165Hz,Dell,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-11800H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3060 6GB,15.6 inch FHD 165Hz,18880000,22690000,no,0,https://laptoptv.vn/dell-gaming-g15-5511-core-i7-11800h-16gb-512gb-3060-15-6-inch-165hz,laptop-gaming,15–20tr
59237558,Laptop cũ Dell Precision 7550 Xeon W-10855M | 16GB | 512GB | RTX 3000| 15.6 inch FHD,Dell,Laptop,Đồ hoạ,Cũ,6 Tháng,Xeon W-10855M,16GB,512GB NVMe PCIe,NVIDIA RTX 3000,15.6 inch FHD,18890000,24600000,no,0,https://laptoptv.vn/laptop-cu-dell-precision-7550-xeon-w-10855m-32gb-512gb-rtx-3000-15-6-inch-fhd,deal-shock,15–20tr
44712590,[New 100%] Laptop HP Victus 15-fa1093dx Core i5-13420H | 8GB | 512GB | RTX 3050 6GB | 15.6 inch FHD 120Hz,HP,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13420H,8GB DDR4,256GB NVMe PCIe,NVIDIA RTX 3050 6GB,15.6 inch FHD,18890000,20780000,no,0,https://laptoptv.vn/hp-victus-15-fa1093dx-core-i5-13420h-8gb-512gb-3050-6gb,laptop-gaming,15–20tr
44712878,[New100%] Laptop HP Envy 14 x360 2024 Core 7-150U | 16GB | 512GB | 14inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7 150U,16GB DDR5#,512 SSD NVMe,Intel Graphics,14inch FHD+,18890000,24980000,no,0,https://laptoptv.vn/new100-laptophp-envy-x360-2in1-2024-14-core-7-150u-16gb-ssd-512-iris-xe-graphics-fhd-cam-ung,laptop-2in1,15–20tr
44712674,[New100%] Laptop HP Envy x360 2024 16 Core Ultra 5- 125U | 16GB | 512GB | 16 inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel® Core™ Ultra 5 125U,16GB DDR5,512 GB NVMe,Iris Xe Graphics,16 inch FHD+,18890000,25990000,no,0,https://laptoptv.vn/hp-envy-x360-2in1-2024-16-core-ultra-5-125u-16gb-512gb-iris-xe-graphics-fhd-cam-ung,laptop-2in1,15–20tr
74148161,[Like New] Dell Latitude 9420 2in1 Core i7-1185G7 | 32GB | 512GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,19180000,23980000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-2in1-core-i7-1185g7-32gb-512gb-14-inch-2k,laptop-2in1,15–20tr
44712781,[Like New] Dell XPS 9310 2in1 Core i7-1165G7 | 16GB | 512GB | 13 inch 4K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,512GB  NVMe PCIe,Intel Graphics,13.3 inch 4K Cảm ứng,19680000,25990000,no,0,https://laptoptv.vn/laptop-cu-dell-xps-9310-2in1-core-i7-1165g7-16gb-512gb-13-inch-4k-cam-ung,laptop-2in1,15–20tr
44712898,Laptop cũ Asus TUF A15 Ryzen 5-5600H | 16GB | 512G | RTX 3050TI | 15.6 inch FHD 144Hz,Asus,Laptop,Gaming,Cũ,6 Tháng,AMD Ryzen 5-5600H,16GB DDR4,512GB NVMe,RTX 3050Ti,15.6 inch 144Hz,19750000,22750000,no,0,https://laptoptv.vn/asus-tuf-a15-ryzen-5-5600h-16gb-512g-rtx-3050ti-man-hinh-15-6-inch,laptop-gaming,15–20tr
45407824,[New100%] Laptop HP Envy 14 x360 2024 Core 7-150U | 16GB | 512GB | 14inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7 150U,16GB DDR5#,512 SSD NVMe,Intel Graphics,14inch FHD+,19890000,24980000,no,0,https://laptoptv.vn/new100-laptophp-envy-x360-2in1-2024-14-core-7-150u-16gb-ssd-512-iris-xe-graphics-fhd-cam-ung-1,laptop-2in1,15–20tr
44712833,[New 100%] Laptop HP Envy 14 2in1 2023 Core i7-1355U | 16GB | 1TB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core i7-1355U,16GB DDR5,M.2 NMVe 1TB,Intel Graphics,"14"" FHD Cảm ứng",19890000,22990000,no,0,https://laptoptv.vn/new-100-laptop-hp-envy-14-2in1-2023-cam-ung-core-i7-1355u-16gb-1tb-xoay-ga-p-360,laptop-2in1,15–20tr
44712785,[New100%] Laptop Lenovo LOQ 2024 15IAX9 83GS001RVN Core i5-12450HX | 12GB | 512GB | RTX 3050 6GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel core i5-12450HX,12GB DDR4,512GB NVMe,Nvidia RTX 3060,15 inch,19990000,20890000,yes,-1,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15iax9-83gs001rvn-core-i5-12450hx-12gb-512gb-rtx-3050-6gb-15-6-fhd-144hz,laptop-gaming,15–20tr
44712736,Laptop Gaming Asus TUF Dash F15 Core i7-12650H 15.6 inch FHD,Asus,Laptop,Gaming,Mới,12 Tháng,Intel Core i7-12650H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3060,15.6 inch FHD,19990000,30990000,no,0,https://laptoptv.vn/asus-tuf-dash-f15-core-i7-12650h-16gb-512gb-rtx-3060,laptop-gaming,15–20tr
44712670,Laptop cũ HP ENVY 13 x360  Core i7-1195G7 | 8GB | 256GB | 13 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-1195G7,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,13 inch FHD Cảm ứng,20090000,26099999,no,0,https://laptoptv.vn/hp-envy-13-x360-cam-ung-core-i5-1135g7-8gb-256gb,laptop-2in1,20–30tr
86955656,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 5 - 8640HS | 8GB | 512GB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8640HS,,512GB M.2 PCIe NVMe Solid State Drive,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,20380000,22690000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-ryzen-5-8640hs-8gb-512gb-amd-radeon-graphics-14-inch-fhd-touch,laptop-2in1,20–30tr
62021664,[New100%] Lenovo Ideapad Slim 3 15 2025 AMD Zyzen 7-8745HS | 16GB | 512GB | 15.1 inch 2K+ OLED 165Hz,Lenovo,Laptop,Cao cấp,Mới,12 Tháng,AMD Ryzen 7-8745HS,16GB DDR4,512GB Nvme,onboard,,20690000,23660000,no,0,https://laptoptv.vn/new100-lenovo-ideapad-slim-3-15-2025-amd-zyzen-7-8745hs-16gb-512gb-15-1-inch-2k-oled-165hz,laptop-gaming,20–30tr
55954376,[Like New] Laptop Dell Latitude 9430 2in1 Core i7-1265U | 32GB | 256GB | Iris Xe Graphic | 14 inch 2K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1265U,32GB DDDR5,256GB SSD NVMe,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,20880000,27580000,yes,2,https://laptoptv.vn/like-new-laptop-dell-latitude-9430-2in1-core-i7-1265u-32gb-256gb-iris-xe-graphic-14-inch-2k-cam-ung,deal-shock|laptop-2in1,20–30tr
44712861,[Like New] Acer Nitro 5 AN515-57 Core i9-11900H | 16GB | 512GB | RTX 3050 | 15.6 inch FHD 144hz,Acer,Laptop,Gaming,Likenew,6 Tháng,intel Core i9-11900H,16GB DDR4,512GB SSD NVMe PCIe,NVIDIA RTX3050,15.6 inch FHD,20880000,23799000,no,0,https://laptoptv.vn/laptop-cu-gaming-acer-nitro-5-an515-57-core-i9-11900h-16gb-512gb-rtx3050-2-5k-165hz,laptop-gaming,20–30tr
44712928,[New 100%] Laptop Dell Inspiron 7430 2in1 Core i7-1355U | 16GB | 1TB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i7-1355U,16GB DDR4,1TB NVMe,Intel Graphics,14 inch FHD Cảm ứng,20880000,25890000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7430-2in1-cam-ung-core-i7-1355u-16gb-1tb-xoay-ga-p-360-man-hinh-14-inch-fhd-touch,laptop-2in1,20–30tr
59237314,Laptop cũ Dell Precision 7550 Core™ i7-10850H | 32GB | 512GB | RTX 3000| 15.6 inch FHD,Dell,Laptop,Đồ hoạ,Cũ,6 Tháng,Intel Core i7-10750H,16GB,512GB NVMe PCIe,NVIDIA RTX 3000,15.6 inch FHD,20980000,29600000,no,0,https://laptoptv.vn/laptop-cu-dell-precision-7550-core-i7-10850h-32gb-512gb-rtx-3000-15-6-inch-fhd,deal-shock,20–30tr
44712748,[New 100%] Laptop Lenovo Yoga 7 2in1 2024 Ryzen 5-8640HS | 8GB | 512GB | 14 inch FHD Touch,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,Integrated AMD Radeon™ 760M,8 GB LPDDR5-6400MHz,512 GB SSD M.2 2242 PCIe Gen4 TLC,onboard,14″ WUXGA (1920 x 1200),20980000,25900000,no,0,https://laptoptv.vn/lenovo-yoga-7-2in1-2024-ryzen-5-8640hs-ram-8gb-ssd-512gb-14-inch-fhd-touch,laptop-2in1,20–30tr
44712945,Laptop cũ Dell Inspiron 5410 2in1 Core i7-1195G7 | 16GB | 512GB | 14 inch Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-1195G7,16GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,21480000,25860000,no,0,https://laptoptv.vn/laptop-cu-dell-inspiron-5410-2in1-cam-ung-core-i7-1195g7-16gb-512gb-14inch-xoay-ga-p-360,laptop-2in1,20–30tr
44712667,[Like new] Laptop Dell Latitude 9330 2in1 i7-1260U | 32GB | 512GB | 13.3 inch QHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1260U,32GB LPDDR5 5200MHz,512GB Nvme,Intel Iris Xe Graphics,13.3 inch QHD,21480000,25990000,no,0,https://laptoptv.vn/dell-latitude-9330-2in1-i71260u-32gb-512gb-13-qhd,laptop-2in1,20–30tr
44712648,[Like New] Laptop Acer Nitro 5 Tiger AN515-58 Core i7-12700H | 16GB | 512GB | RTX 3050TI | 15.6 inch FHD 144Hz | Led RGB,Acer,Laptop,Gaming,Likenew,6 Tháng,intel Core i7-12700H,16GB DDR4 3200 MHz,512GB NVMe PCIe,NVIDIA RTX3050Ti,15.6 inch 2.5K 165Hz,21690000,26780000,no,0,https://laptoptv.vn/acer-nitro-5-tiger-an515-58-core-i7-12700h-16gb-512gb-15-6-2-5k-165hz-rtx-3060-led-rgb,laptop-gaming,20–30tr
44712652,[New 100%] Laptop HP Envy 14 2in1 2024 Ultra 7-155U | 16GB | 1TB | 14 inch FHD  Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Ultra 7-155U,16GB LPDDR5 6400Mhz,M.2 NMVe 1TB,Iris Xe Graphics,"14"" FHD Cảm ứng",21790000,26888000,no,0,https://laptoptv.vn/hp-envy-14-2in1-2024-cam-ung-ultra-7-155u-16gb-1tb-xoay-ga-p-360,laptop-2in1,20–30tr
44712752,Like new Lenovo Legion 5 Ryzen 7-5800HS | 16GB | 512GB | RTX 3050 4Gb| 15.6 inch,Lenovo,Laptop,Gaming,Likenew,6 Tháng,AMD Ryzen 7-5800HS,16GB DDR4,512GB NVMe,RTX 3060,15.6 Inch 2K 165Hz,21890000,29890000,no,0,https://laptoptv.vn/laptop-cu-gaming-lenovo-legion-5-ryzen-7-5800hs-16gb-512gb-rtx-3060-6gb-2k,laptop-gaming,20–30tr
44712681,[New100%] Laptop Dell Gaming G15 5525 Ryzen 7-6800H | 16GB | 512GB | 3050TI | 15.6 inch FHD 120Hz,Dell,Laptop,Gaming,Mới,12 Tháng,Ryzen 7-6800H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA RTX 3050Ti 4GB,15.6 inch FHD 120Hz,21890000,28160000,no,0,https://laptoptv.vn/dell-gaming-g15-5525-ryzen-7-6800h-16gb-512gb,laptop-gaming,20–30tr
46694179,[New100%] Lenovo Ideapad Pro 5 2024 Ryzen 5-8645HS | 16GB | 512GB |  RTX 3050 6GB | 16 inch OLED 120Hz 100% sRGB,Lenovo,Laptop,Cao cấp,Mới,12 Tháng,AMD Ryzen 5-8645HS,16GB DDR4,512GB Nvme,onboard,16 inch OLED 120Hz,21989000,29860000,no,0,https://laptoptv.vn/new100-lenovo-ideapad-pro-5-2024-ryzen-5-8645hs-16gb-512gb-rtx-3050-6gb-16-inch-oled-120hz-100-srgb,laptop-gaming,20–30tr
44712749,[New 100%] Laptop Lenovo Yoga 7 2in1 14IML9-83DJ0001US Ultra 5-125U | 16GB | 512GB | 14 inch FHD+,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,,16GB,512GB,Intel Graphics,14 inch,21990000,23580000,no,0,https://laptoptv.vn/lenovo-yoga-7-2in1-14iml9-83dj0001us-ultra-5-125u-16-gb-512gb-14-inch-full-hd-cam-ung,laptop-2in1,20–30tr
55783018,[New 100%] HP OmniBook 5 Flip 2in1 Core 7 150U | 16GB | 512GB | 14 inch FHD+ Touch | Glacier Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Core 7 150U,16GB,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,22180000,24980000,no,0,https://laptoptv.vn/new-100-hp-omnibook-5-flip-2in1-core-7-150u-16gb-512gb-14-inch-fhd-touch-glacier-silver,laptop-2in1,20–30tr
44712680,Laptop cũ Dell Gaming G15 5515 Ryzen 7-5800H | 8GB | 256GB | 3050TI | 15.6 inch FHD,Dell,Laptop,Gaming,Cũ,6 Tháng,Ryzen 5-5600H,8 GBDDR4 3200 MHz,256 GB SSD NVMe PCIe,NVIDIA RTX 3050 TI 4GB,15.6 inch FHD 120Hz,22390000,25860000,no,0,https://laptoptv.vn/dell-gaming-g15-5515-ryzen-7-5800h-8gb-512-gb-3050ti,laptop-gaming,20–30tr
44712719,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 5 - 8640HS | 16GB | 512GB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8640HS,,512GB M.2 PCIe NVMe Solid State Drive,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,22390000,23690000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-ryzen-5-8640hs-16gb-512gb-amd-radeon-graphics-14-inch-fhd-touch,laptop-2in1,20–30tr
44712972,[Like new] Dell Gaming G15 5520 Core i5-12500H | 16GB | 512GB | RTX 3050 |  15.6 inch FHD 120Hz,Dell,Laptop,Gaming,Likenew,6 Tháng,Intel Core i5-12500H,16GB DDR4,512GB NVMe,RTX 3050,15.6 inch FHD 120Hz,22490000,21380000,no,0,https://laptoptv.vn/like-new-dell-gaming-g15-5520-core-i5-12500h-8gb-512gb-rtx-3050-15-6-inch-fhd-120hz,laptop-gaming,20–30tr
44712774,[Like New] Lenovo Legion 5 2021 (Y7000) Core i5-11400H | 16GB | 512GB | RTX 3050 | 15.6 inch FHD,Lenovo,Laptop,Gaming,Likenew,6 Tháng,Intel Core i5-11400H,16GB DDR4,512GB NVMe,Nvidia GTX 1650Ti,15.6 inch,22490000,25680000,no,0,https://laptoptv.vn/laptop-cu-gaming-lenovo-legion-y7000-2021-core-i5-11400h-16gb-512gb-rtx-3050-4gb-15-6-fhd,laptop-gaming,20–30tr
56426445,[New 100%] Laptop HP Victus 15-fb3093dx AMD Ryzen 7-7445HS| 16GB | 512GB | RTX 4050 6GB | 15.6 inch FHD 144Hz,HP,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7 7445HS,8GB,512GB,,15.6 inch FHD 144hz,22580000,26890000,no,0,https://laptoptv.vn/new-100-laptop-hp-victus-15-fb3093dx-amd-ryzen-7-7445hs-16gb-512gb-rtx-4050-6gb-15-6-inch-fhd-144hz,laptop-gaming,20–30tr
66534721,[Like new] Dell AlineWare X14 R1 Core i7-12700H | 16GB | 1TB | 14.0 Inch FHD 144Hz | RTX 3050Ti,Dell,Laptop,Gaming,Likenew,6 Tháng,Intel Core i7-12700H,16GB DDR5,1TB NVMe,NVIDIA RTX 3050Ti,14.0 inch FHD 144Hz,22990000,35980000,no,0,https://laptoptv.vn/like-new-dell-alineware-x14-r1-core-i7-12700h-16gb-1tb-14-0-inch-fhd-144hz-rtx-3050ti,laptop-gaming,20–30tr
56994680,[New100%] Lenovo Ideapad Slim 5 2025 | XiaoXin Pro 16C | Ryzen 7 H 255 | 24GB | 1TB | 16inch  2.8K OLED 120Hz,Lenovo,Laptop,Cao cấp,Mới,12 Tháng,AMD Ryzen 7 H 255,16GB DDR4,1TB M.2 PCIe NVMe,onboard,,23180000,26680000,no,0,https://laptoptv.vn/new100-lenovo-ideapad-slim-5-2025-xiaoxin-pro-16c-ryzen-7-h-255-24gb-1tb-14inch-2-8k-oled-120hz,laptop-gaming,20–30tr
44712970,[Like new] Dell Gaming G15 5520 Core i7-12700H | 8GB  | 512GB | RTX 3060 | 15.6 inch FHD FHD 120Hz,Dell,Laptop,Gaming,Likenew,6 Tháng,Intel Core i7-12700H,8GB DDR4,512GB NVMe,RTX 3050,15.6 inch FHD 120Hz,23490000,26880000,no,0,https://laptoptv.vn/like-new-dell-gaming-g15-5520-core-i7-12700h-8gb-512gb-rtx-3050-15-6-inch-fhd-fhd-120hz,laptop-gaming,20–30tr
44712713,[Like New] Laptop Gaming Acer Nitro 5 Tiger AN515-58 Core i9-12900H | 16GB | 512GB | RTX 3060 | 15.6 inch 2.5K Led RGB,Acer,Laptop,Gaming,Likenew,6 Tháng,Intel Core i9-12900H,16GB DDR4,512GB NVMe PCIe,NVIDIA® GeForce RTX™ 3060 6GB GDDR6,15.6 inch 2.5K 165Hz,23680000,27990000,no,0,https://laptoptv.vn/like-new-laptop-gaming-acer-nitro-5-tiger-an515-58-core-i9-12900h-16gb-512gb-rtx-3060-15-6-inch-2-5k-led-rgb,laptop-gaming,20–30tr
57767599,[New 100%] Laptop Dell Inspiron 7440 2in1 Core 5-120U | 16GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 5-120U,16GB DDR4,512GB NVMe,Intel® Graphics,14 inch FHD Cảm ứng,23880000,25990000,yes,7,https://laptoptv.vn/new-100-laptop-dell-inspiron-7440-2in1-core-5-120u-16gb-512gb-14-inch-fhd-cam-ung,deal-shock|laptop-2in1,20–30tr
46536098,[New 100%] Asus TUF A16 Ryzen 7-7735HS | 32GB | 1TB | RX7700S 8GB | 16 inch FHD+ 165Hz,Asus,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen 7-7735HS,32GB DDR5,NVMe 1TB,AMD RX 7700S,16 inch FHD+ 165Hz,23890000,29750000,yes,0,https://laptoptv.vn/new-100-asus-tuf-a16-ryzen-7-7735hs-32gb-1tb-rx7700s-8gb-16-inch-fhd-165hz,laptop-gaming,20–30tr
56988301,[New 100%] Lenovo Yoga 7 2in1 14AHP9 | Ryzen 7-8840HS  | 16GB | 1TB | 14 inch FHD Touch,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,Integrated AMD Radeon™ 760M,16GB LPDDR5-6400MHz,1TB,onboard,14″ WUXGA (1920 x 1200),23890000,28900000,no,0,https://laptoptv.vn/new-100-lenovo-yoga-7-2in1-14ahp9-ryzen-7-8840hs-16gb-1tb-14-inch-fhd-touch,laptop-2in1,20–30tr
77567429,[Like New] Dell XPS 9520 Core i7-12700H | 32GB | 512GB | RTX 3050 4GB | 15.6 inch FHD+,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Core i7-12700H,32GB DDDR5,512GB NVMe PCIe,RTX 3050Ti,15.6 inch 3.5K,23980000,26380000,no,0,https://laptoptv.vn/like-new-dell-xps-9520-core-i7-12700h-32gb-512gb-rtx-3050-4gb-15-6-inch-fhd,laptop-2in1,20–30tr
54409449,[New100%] HP OmniBook X Flip 2in1  Ryzen AI 5 340 | 16GB | 512GB | 14 inch FHD+ Touch | Meteor Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 5 340,8GB DDR5,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,24280000,26980000,yes,8,https://laptoptv.vn/hp-omnibook-x-flip-2in1-ryzen-ai-5-340-16gb-512gb-14-inch-fhd-touch-meteor-silver,deal-shock|laptop-2in1,20–30tr
56711286,[Like New] Dell XPS 9520 Core i7-12700H | 32GB | 512GB | RTX 3050 4GB | 15.6 inch 3.5K OLED,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Core i7-12700H,32GB DDDR5,512GB NVMe PCIe,RTX 3050Ti,15.6 inch 3.5K,24480000,26380000,no,0,https://laptoptv.vn/like-new-dell-xps-9520-core-i7-12700h-16gb-512gb-rtx-3050-4gb-15-6-inch-3-5k-oled,laptop-2in1,20–30tr
58640917,[Like New] Laptop Dell Latitude 9440 2in1 Core i7-1365U | 16GB | 512GB | 14 inch 2.5K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1365U,16GB DDR4,512GB  NVMe PCIe,Intel Iris Xe Graphics,14 inch 2.5K Cảm ứng,24890000,30560000,no,0,https://laptoptv.vn/new-100-laptop-dell-latitude-9440-2in1-core-i7-1-365u-16gb-512gb-14-inch-2-5k-cam-ung,laptop-2in1,20–30tr
57801685,[New100%] HP OmniBook X Flip 2-in-1 14-fm0013dx 2025 Core Ultra 5 226V | 16GB | 512G | Intel Arc 130V | 14 icnh 2K Touch,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 7 350,16GB DDR5,512GB NVMe PCIe,Intel Graphics,14 inch 2K Cảm ứng,24990000,27890000,no,0,https://laptoptv.vn/new100-hp-omnibook-x-flip-2-in-1-14-fm0013dx-2025-core-ultra-5-226v-16gb-512g-intel-arc-130v-14-icnh-2k-touch,deal-shock|laptop-2in1,20–30tr
